request_id,latency_ms
136899,7.291
136900,7.291
136901,7.291
136902,7.291
136903,7.291
136904,7.291
136905,7.291
136906,7.291
136907,7.291
136908,7.291
136909,7.291
136910,7.291
136911,7.291
136912,7.291
136913,7.291
136914,7.291
136915,7.292
136916,7.292
136917,7.292
136918,7.292
136919,7.292
136920,7.292
136921,7.292
136922,7.292
136923,7.292
136924,7.292
136925,7.292
136926,7.292
136927,7.292
136928,7.292
136929,7.292
136930,7.292
136931,7.292
136932,7.292
136933,7.292
136934,7.292
136935,7.292
136936,7.292
136937,7.292
136938,7.292
136939,7.292
136940,7.292
136941,7.292
136942,7.292
136943,7.293
136944,7.293
136945,7.293
136946,7.293
136947,7.293
136948,7.293
136949,7.293
136950,7.293
136951,7.293
136952,7.293
136953,7.293
136954,7.293
136955,7.293
136956,7.293
136957,7.293
136958,7.293
136959,7.293
136960,7.293
136961,7.293
136962,7.293
136963,7.293
136964,7.293
136965,7.293
136966,7.293
136967,7.293
136968,7.293
136969,7.293
136970,7.293
136971,7.293
136972,7.293
136973,7.293
136974,7.293
136975,7.293
136976,7.293
136977,7.293
136978,7.293
136979,7.293
136980,7.293
136981,7.293
136982,7.293
136983,7.294
136984,7.294
136985,7.294
136986,7.294
136987,7.294
136988,7.294
136989,7.294
136990,7.294
136991,7.294
136992,7.294
136993,7.294
136994,7.294
136995,7.294
136996,7.294
136997,7.294
136998,7.294
136999,7.294
137000,7.294
137001,7.294
137002,7.294
137003,7.294
137004,7.294
137005,7.294
137006,7.294
137007,7.294
137008,7.294
137009,7.294
137010,7.294
137011,7.294
137012,7.295
137013,7.295
137014,7.295
137015,7.295
137016,7.295
137017,7.295
137018,7.295
137019,7.295
137020,7.295
137021,7.295
137022,7.295
137023,7.295
137024,7.295
137025,7.295
137026,7.295
137027,7.295
137028,7.295
137029,7.295
137030,7.295
137031,7.295
137032,7.295
137033,7.295
137034,7.295
137035,7.295
137036,7.295
137037,7.295
137038,7.295
137039,7.296
137040,7.296
137041,7.296
137042,7.296
137043,7.296
137044,7.296
137045,7.296
137046,7.296
137047,7.296
137048,7.296
137049,7.296
137050,7.296
137051,7.296
137052,7.296
137053,7.296
137054,7.296
137055,7.296
137056,7.296
137057,7.296
137058,7.296
137059,7.296
137060,7.296
137061,7.296
137062,7.296
137063,7.296
137064,7.296
137065,7.296
137066,7.296
137067,7.296
137068,7.297
137069,7.297
137070,7.297
137071,7.297
137072,7.297
137073,7.297
137074,7.297
137075,7.297
137076,7.297
137077,7.297
137078,7.297
137079,7.297
137080,7.297
137081,7.297
137082,7.297
137083,7.297
137084,7.297
137085,7.297
137086,7.297
137087,7.297
137088,7.297
137089,7.297
137090,7.297
137091,7.297
137092,7.297
137093,7.298
137094,7.298
137095,7.298
137096,7.298
137097,7.298
137098,7.298
137099,7.298
137100,7.298
137101,7.298
137102,7.298
137103,7.298
137104,7.298
137105,7.298
137106,7.298
137107,7.298
137108,7.298
137109,7.298
137110,7.298
137111,7.298
137112,7.298
137113,7.298
137114,7.298
137115,7.298
137116,7.298
137117,7.298
137118,7.298
137119,7.298
137120,7.298
137121,7.298
137122,7.298
137123,7.298
137124,7.299
137125,7.299
137126,7.299
137127,7.299
137128,7.299
137129,7.299
137130,7.299
137131,7.299
137132,7.299
137133,7.299
137134,7.299
137135,7.299
137136,7.299
137137,7.299
137138,7.299
137139,7.299
137140,7.299
137141,7.299
137142,7.299
137143,7.299
137144,7.299
137145,7.299
137146,7.299
137147,7.299
137148,7.299
137149,7.299
137150,7.299
137151,7.299
137152,7.299
137153,7.299
137154,7.299
137155,7.299
137156,7.299
137157,7.299
137158,7.3
137159,7.3
137160,7.3
137161,7.3
137162,7.3
137163,7.3
137164,7.3
137165,7.3
137166,7.3
137167,7.3
137168,7.3
137169,7.3
137170,7.3
137171,7.3
137172,7.3
137173,7.3
137174,7.3
137175,7.3
137176,7.3
137177,7.3
137178,7.3
137179,7.3
137180,7.3
137181,7.3
137182,7.3
137183,7.3
137184,7.3
137185,7.3
137186,7.3
137187,7.3
137188,7.3
137189,7.3
137190,7.301
137191,7.301
137192,7.301
137193,7.301
137194,7.301
137195,7.301
137196,7.301
137197,7.301
137198,7.301
137199,7.301
137200,7.301
137201,7.301
137202,7.301
137203,7.301
137204,7.301
137205,7.301
137206,7.301
137207,7.301
137208,7.301
137209,7.301
137210,7.301
137211,7.301
137212,7.301
137213,7.301
137214,7.301
137215,7.302
137216,7.302
137217,7.302
137218,7.302
137219,7.302
137220,7.302
137221,7.302
137222,7.302
137223,7.302
137224,7.302
137225,7.302
137226,7.302
137227,7.302
137228,7.302
137229,7.302
137230,7.302
137231,7.302
137232,7.302
137233,7.302
137234,7.302
137235,7.302
137236,7.302
137237,7.302
137238,7.302
137239,7.302
137240,7.302
137241,7.302
137242,7.303
137243,7.303
137244,7.303
137245,7.303
137246,7.303
137247,7.303
137248,7.303
137249,7.303
137250,7.303
137251,7.303
137252,7.303
137253,7.303
137254,7.303
137255,7.303
137256,7.303
137257,7.303
137258,7.303
137259,7.303
137260,7.303
137261,7.303
137262,7.303
137263,7.303
137264,7.303
137265,7.303
137266,7.303
137267,7.303
137268,7.303
137269,7.303
137270,7.303
137271,7.303
137272,7.303
137273,7.303
137274,7.303
137275,7.303
137276,7.303
137277,7.303
137278,7.303
137279,7.303
137280,7.304
137281,7.304
137282,7.304
137283,7.304
137284,7.304
137285,7.304
137286,7.304
137287,7.304
137288,7.304
137289,7.304
137290,7.304
137291,7.304
137292,7.304
137293,7.304
137294,7.304
137295,7.304
137296,7.304
137297,7.304
137298,7.304
137299,7.304
137300,7.304
137301,7.304
